,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,churn
15568,11.49,5.0,4.4,1.0,Winterfell,Android,2014-01-09,0.0,3,True,33.3,True
15569,4.3,4.5,4.8,1.07,Winterfell,iPhone,2014-01-01,10.0,0,False,60.0,False
15570,2.02,5.0,5.0,1.0,Astapor,iPhone,2014-01-17,0.0,0,True,0.0,False
15571,3.99,5.0,5.0,1.03,Astapor,Android,2014-01-14,12.5,1,False,75.0,True
15572,3.58,4.5,5.0,1.08,King's Landing,iPhone,2014-01-24,7.7,8,True,84.6,False
15573,7.94,3.7,4.0,1.0,King's Landing,Android,2014-01-16,0.0,0,True,66.7,False
15574,8.06,5.0,5.0,1.0,Winterfell,iPhone,2014-01-22,0.0,0,False,0.0,True
15575,0.41,4.0,5.0,1.0,Winterfell,iPhone,2014-01-10,0.0,0,False,0.0,True
15576,3.19,4.4,5.0,1.16,Astapor,iPhone,2014-01-24,12.5,1,True,25.0,False
15577,19.64,5.0,5.0,1.0,King's Landing,iPhone,2014-01-26,0.0,0,True,100.0,True
15578,26.17,5.0,5.0,1.0,Astapor,iPhone,2014-01-06,0.0,1,True,100.0,True
15579,2.11,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-02,0.0,0,True,100.0,True
15580,18.01,5.0,5.0,1.0,Winterfell,iPhone,2014-01-16,0.0,0,True,100.0,False
15581,9.05,4.9,5.0,1.19,Winterfell,iPhone,2014-01-20,22.2,1,False,33.3,False
15582,2.44,5.0,4.0,2.13,Winterfell,iPhone,2014-01-15,50.0,0,False,0.0,True
15583,5.41,5.0,5.0,1.0,Winterfell,iPhone,2014-01-27,0.0,1,False,100.0,True
15584,18.76,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-30,0.0,0,False,100.0,True
15585,8.46,4.3,4.9,1.0,Winterfell,iPhone,2014-01-25,0.0,3,True,57.1,False
15586,3.25,5.0,4.5,1.13,Winterfell,iPhone,2014-01-25,50.0,2,True,0.0,True
15587,7.29,4.5,5.0,1.0,Winterfell,iPhone,2014-01-27,0.0,1,True,100.0,False
15588,15.28,5.0,5.0,1.0,Winterfell,iPhone,2014-01-01,0.0,0,False,0.0,False
15589,5.46,4.9,5.0,1.48,Astapor,iPhone,2014-01-19,38.5,0,True,100.0,False
15590,26.74,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-31,0.0,1,True,0.0,True
15591,14.36,5.0,5.0,1.0,Astapor,iPhone,2014-01-11,0.0,0,False,100.0,True
15592,4.09,4.7,4.3,1.1,Winterfell,iPhone,2014-01-17,7.1,7,False,67.9,False
15593,4.76,4.4,4.0,1.0,Winterfell,Android,2014-01-02,0.0,1,False,80.0,False
15594,7.12,4.7,4.8,1.0,Winterfell,iPhone,2014-01-24,0.0,3,True,50.0,False
15595,12.43,5.0,5.0,1.0,Winterfell,iPhone,2014-01-18,0.0,1,False,0.0,True
15596,16.61,5.0,5.0,1.0,King's Landing,iPhone,2014-01-27,0.0,1,False,40.0,False
15597,7.44,4.7,4.9,1.0,Astapor,iPhone,2014-01-24,0.0,1,False,54.5,False
15598,5.82,5.0,5.0,1.0,Astapor,Android,2014-01-18,0.0,0,False,25.0,True
15599,6.65,4.8,5.0,1.38,Astapor,iPhone,2014-01-19,50.0,4,False,75.0,True
15600,6.63,5.0,5.0,1.0,Astapor,iPhone,2014-01-06,0.0,4,False,60.0,False
15601,1.51,5.0,5.0,1.0,Astapor,iPhone,2014-01-26,0.0,0,True,100.0,True
15602,4.92,4.9,4.2,1.0,Winterfell,Android,2014-01-06,0.0,2,False,100.0,False
15603,2.96,5.0,4.642330559853267,1.75,Winterfell,iPhone,2014-01-18,100.0,1,False,0.0,True
15604,4.38,5.0,5.0,1.0,Astapor,iPhone,2014-01-24,0.0,4,False,75.0,True
15605,0.92,5.0,5.0,2.13,Astapor,iPhone,2014-01-20,100.0,2,False,0.0,True
15606,2.01,4.3,4.0,1.0,Astapor,iPhone,2014-01-05,0.0,2,True,0.0,True
15607,3.39,4.2,4.4,1.15,Winterfell,iPhone,2014-01-16,13.0,4,True,56.5,False
15608,3.19,4.7,4.2,1.23,Astapor,iPhone,2014-01-11,23.8,6,False,47.6,False
15609,4.49,4.5,3.0,1.38,Winterfell,Android,2014-01-11,50.0,2,False,100.0,True
15610,13.63,5.0,4.8,1.0,Winterfell,iPhone,2014-01-17,0.0,4,False,50.0,True
15611,5.65,4.8,4.9,1.0,Winterfell,Android,2014-01-10,0.0,8,False,35.1,True
15612,1.94,5.0,5.0,1.0,King's Landing,iPhone,2014-01-27,0.0,0,False,0.0,False
15613,9.26,4.8,5.0,1.0,Astapor,Android,2014-01-22,0.0,1,False,100.0,False
15614,4.56,4.9,2.7,1.0,Astapor,iPhone,2014-01-19,0.0,0,True,45.5,False
15615,3.88,5.0,5.0,1.0,Winterfell,Android,2014-01-31,0.0,1,False,50.0,True
15616,2.93,4.0,4.0,1.25,Winterfell,Android,2014-01-25,25.0,1,False,0.0,True
15617,0.0,5.0,1.0,1.0,Winterfell,Android,2014-01-18,0.0,1,False,0.0,True
15618,2.84,5.0,4.3,1.0,Winterfell,iPhone,2014-01-12,0.0,0,False,80.0,False
15619,8.71,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-25,0.0,1,False,0.0,True
15620,7.16,5.0,5.0,1.0,Astapor,iPhone,2014-01-20,0.0,0,True,100.0,True
15621,3.32,5.0,5.0,1.5,Astapor,Android,2014-01-25,25.0,0,False,0.0,True
15622,10.2,4.8,5.0,1.0,Astapor,iPhone,2014-01-21,0.0,2,True,87.5,False
15623,18.08,4.0,4.460817930755825,1.0,Winterfell,iPhone,2014-01-18,0.0,1,True,100.0,False
15624,2.91,4.0,5.0,1.0,Winterfell,Android,2014-01-07,0.0,1,True,100.0,True
15625,18.28,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-09,0.0,1,True,0.0,True
15626,5.28,4.6,3.5,1.18,Winterfell,iPhone,2014-01-28,5.0,2,False,60.0,False
15627,0.54,4.0,5.0,1.0,Winterfell,iPhone,2014-01-18,0.0,1,False,0.0,True
15628,7.04,5.0,5.0,1.0,Winterfell,iPhone,2014-01-24,0.0,1,False,100.0,False
15629,3.68,5.0,4.0,1.0,Winterfell,iPhone,2014-01-01,0.0,0,False,50.0,False
15630,3.86,4.8,4.6,1.06,Astapor,iPhone,2014-01-16,11.8,3,True,82.4,False
15631,1.35,4.4,4.5,1.0,Winterfell,iPhone,2014-01-19,0.0,4,False,56.3,True
15632,16.92,5.0,5.0,1.0,Winterfell,iPhone,2014-01-17,0.0,2,False,0.0,True
15633,2.78,5.0,5.0,2.0,King's Landing,Android,2014-01-28,100.0,1,False,100.0,True
15634,15.0,5.0,3.0,1.0,Winterfell,Android,2014-01-12,0.0,0,False,100.0,True
15635,6.63,5.0,4.4,1.0,King's Landing,Android,2014-01-18,0.0,3,False,58.3,False
15636,2.48,4.8,4.8,1.0,Winterfell,iPhone,2014-01-09,0.0,7,False,90.5,False
15637,3.16,5.0,4.9,1.14,Astapor,Android,2014-01-17,21.1,5,True,15.8,False
15638,3.63,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-08,0.0,0,False,100.0,True
15639,2.43,4.0,4.460817930755825,1.0,Astapor,Android,2014-01-07,0.0,1,True,100.0,True
15640,2.7,5.0,5.0,1.0,Winterfell,iPhone,2014-01-22,0.0,1,False,100.0,False
15641,2.24,5.0,5.0,1.0,Astapor,iPhone,2014-01-31,0.0,1,True,100.0,True
15642,2.06,5.0,4.3,1.15,King's Landing,iPhone,2014-01-21,18.2,6,True,86.4,False
15643,21.53,4.0,5.0,1.0,Astapor,iPhone,2014-01-29,0.0,2,False,100.0,False
15644,3.88,4.7,5.0,1.08,Winterfell,Android,2014-01-28,4.5,6,False,72.7,False
15645,3.46,4.8,4.9,1.3,Astapor,iPhone,2014-01-20,21.4,1,False,42.9,False
15646,4.08,4.8,4.8,1.0,Winterfell,iPhone,2014-01-25,0.0,9,False,51.5,False
15647,27.88,5.0,5.0,1.0,Astapor,iPhone,2014-01-14,0.0,1,True,100.0,True
15648,2.5,5.0,5.0,1.0,Astapor,iPhone,2014-01-21,0.0,0,False,33.3,True
15649,25.28,5.0,4.0,1.0,King's Landing,Android,2014-01-13,0.0,0,False,100.0,False
15650,1.97,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-26,0.0,1,False,0.0,True
15651,5.8,4.3,5.0,1.0,Winterfell,Android,2014-01-07,0.0,2,False,75.0,False
15652,13.12,4.3,4.5,1.0,Winterfell,Android,2014-01-18,0.0,2,False,75.0,True
15653,42.89,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-10,0.0,1,True,100.0,True
15654,4.67,4.7,4.6,1.09,Winterfell,iPhone,2014-01-26,5.3,7,False,52.6,False
15655,2.4,5.0,4.5,1.0,Winterfell,iPhone,2014-01-12,0.0,1,False,50.0,True
15656,5.64,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-21,0.0,1,False,100.0,True
15657,1.41,3.7,4.406364142026592,1.0,Winterfell,iPhone,2014-01-23,0.0,0,False,100.0,False
15658,1.36,5.0,3.5,1.0,Winterfell,iPhone,2014-01-17,0.0,2,False,0.0,True
15659,19.21,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-05,0.0,0,True,0.0,True
15660,20.52,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-03,0.0,0,True,100.0,True
15661,3.31,4.6,4.3,1.18,Astapor,iPhone,2014-01-29,16.7,4,False,72.2,False
15662,36.59,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-17,0.0,0,False,0.0,True
15663,5.38,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-25,0.0,1,False,0.0,True
15664,1.93,5.0,5.0,1.0,King's Landing,iPhone,2014-01-16,0.0,2,False,100.0,True
15665,7.74,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-25,0.0,1,False,0.0,True
15666,2.55,4.5,4.7,1.06,King's Landing,iPhone,2014-01-06,11.1,3,True,66.7,False
15668,4.59,4.8,5.0,1.06,King's Landing,iPhone,2014-01-05,6.3,3,True,12.5,False
15669,2.94,5.0,4.0,1.0,Winterfell,iPhone,2014-01-27,0.0,0,False,100.0,True
15670,7.13,5.0,4.642330559853267,1.5,Astapor,Android,2014-01-04,100.0,0,False,0.0,True
15671,2.4,5.0,5.0,1.0,Winterfell,Android,2014-01-04,0.0,1,False,0.0,True
15672,1.29,4.5,5.0,1.25,Winterfell,iPhone,2014-01-23,50.0,0,False,50.0,True
15673,1.8,5.0,5.0,1.0,King's Landing,iPhone,2014-01-23,0.0,0,False,0.0,True
15674,6.84,4.3,5.0,1.0,Winterfell,iPhone,2014-01-27,0.0,5,True,83.3,True
15675,2.62,5.0,4.7,1.0,Astapor,iPhone,2014-01-23,0.0,0,False,100.0,False
15676,1.83,5.0,4.5,1.0,King's Landing,Android,2014-01-17,0.0,2,True,50.0,True
15677,0.88,4.0,5.0,1.0,Winterfell,iPhone,2014-01-31,0.0,2,False,100.0,True
15678,16.2,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-19,0.0,0,False,100.0,False
15679,3.58,4.6,5.0,1.0,Winterfell,iPhone,2014-01-12,0.0,1,False,25.0,False
15680,2.73,4.9,5.0,1.02,King's Landing,Android,2014-01-06,9.1,0,False,54.5,False
15681,13.98,5.0,5.0,1.0,Winterfell,Android,2014-01-06,0.0,1,True,50.0,True
15682,3.13,5.0,5.0,1.0,Astapor,iPhone,2014-01-24,0.0,1,False,100.0,True
15683,3.88,5.0,2.7,1.0,Astapor,iPhone,2014-01-27,0.0,0,False,80.0,False
15684,6.29,4.9,4.5,1.0,Astapor,iPhone,2014-01-26,0.0,2,False,33.3,False
15685,4.16,5.0,5.0,1.13,King's Landing,iPhone,2014-01-25,16.7,4,False,83.3,False
15686,2.95,4.8,4.3,1.42,Winterfell,iPhone,2014-01-20,16.7,2,False,50.0,False
15687,4.24,4.8,5.0,1.1,Winterfell,Android,2014-01-12,17.2,8,True,41.4,False
15688,9.74,5.0,5.0,1.0,Winterfell,iPhone,2014-01-21,0.0,2,True,100.0,True
15689,2.04,5.0,5.0,1.0,Astapor,iPhone,2014-01-08,0.0,0,False,0.0,False
15690,1.68,4.3,4.5,1.0,Winterfell,iPhone,2014-01-05,0.0,3,False,66.7,True
15691,3.09,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-09,0.0,0,False,100.0,True
15692,3.61,4.7,5.0,1.0,Winterfell,iPhone,2014-01-31,0.0,3,False,66.7,False
15693,16.67,5.0,5.0,1.0,King's Landing,iPhone,2014-01-26,0.0,4,True,60.0,False
15694,8.19,5.0,5.0,1.0,Astapor,Android,2014-01-25,0.0,3,True,0.0,True
15695,2.27,5.0,5.0,1.0,King's Landing,iPhone,2014-01-18,0.0,0,False,100.0,True
15696,10.12,4.5,5.0,1.0,Astapor,Android,2014-01-19,0.0,2,False,83.3,False
15697,9.37,4.8,5.0,1.0,King's Landing,iPhone,2014-01-16,0.0,0,False,100.0,True
15698,3.78,5.0,4.0,1.0,Winterfell,iPhone,2014-01-25,0.0,0,False,0.0,True
15699,4.68,4.9,4.7,1.0,Astapor,iPhone,2014-01-26,0.0,3,True,33.3,False
15700,15.66,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-29,0.0,0,False,0.0,False
15701,2.12,4.5,5.0,1.0,Astapor,Android,2014-01-18,0.0,0,True,100.0,True
15702,3.31,5.0,4.3,1.0,Winterfell,iPhone,2014-01-05,0.0,5,False,75.0,False
15703,1.7,5.0,5.0,1.0,Astapor,Android,2014-01-31,0.0,0,False,100.0,False
15704,5.76,5.0,5.0,1.0,Winterfell,Android,2014-01-04,0.0,1,False,0.0,True
15705,30.01,5.0,1.0,1.0,Winterfell,Android,2014-01-10,0.0,1,True,100.0,True
15706,9.1,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-01,0.0,0,False,33.3,False
15707,1.86,4.3,3.0,1.0,Winterfell,iPhone,2014-01-23,0.0,4,True,100.0,True
15708,2.54,4.8,5.0,1.07,Astapor,iPhone,2014-01-24,14.3,7,True,42.9,True
15709,7.3,5.0,5.0,1.0,Astapor,iPhone,2014-01-25,0.0,1,False,0.0,True
15710,10.25,5.0,5.0,1.0,Winterfell,Android,2014-01-20,0.0,0,True,50.0,False
15711,1.92,5.0,5.0,1.0,Astapor,iPhone,2014-01-29,0.0,1,True,100.0,True
15712,3.55,5.0,4.8,1.0,Astapor,iPhone,2014-01-28,0.0,0,False,100.0,False
15713,5.03,4.9,4.9,1.0,Astapor,iPhone,2014-01-27,0.0,2,True,95.0,False
15714,20.02,5.0,5.0,1.0,King's Landing,iPhone,2014-01-14,0.0,1,False,100.0,True
15715,8.25,5.0,5.0,1.0,Astapor,Android,2014-01-30,0.0,0,False,100.0,False
15716,2.34,5.0,4.0,1.0,Astapor,iPhone,2014-01-09,0.0,0,True,0.0,True
15717,1.48,5.0,5.0,1.0,Winterfell,iPhone,2014-01-18,0.0,0,False,66.7,True
15718,2.59,4.6,5.0,1.22,King's Landing,Android,2014-01-21,33.3,0,False,44.4,False
15719,12.21,5.0,4.642330559853267,1.0,King's Landing,Android,2014-01-28,0.0,0,True,100.0,False
15720,4.09,5.0,5.0,1.0,Winterfell,Android,2014-01-31,0.0,2,False,50.0,True
15721,4.64,5.0,4.5,1.05,Astapor,Android,2014-01-23,7.1,5,True,64.3,False
15722,3.43,5.0,5.0,1.0,Winterfell,Android,2014-01-01,0.0,2,False,100.0,True
15723,4.18,5.0,5.0,1.0,Astapor,Android,2014-01-29,0.0,1,False,100.0,True
15724,2.34,5.0,5.0,1.0,Winterfell,Android,2014-01-21,0.0,0,False,0.0,True
15725,6.44,4.0,4.460817930755825,1.0,Astapor,iPhone,2014-01-24,0.0,0,False,0.0,False
15727,3.98,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-31,0.0,1,True,100.0,True
15728,6.96,5.0,5.0,1.0,Astapor,iPhone,2014-01-25,0.0,1,True,0.0,True
15729,3.85,4.5,5.0,1.0,Winterfell,iPhone,2014-01-21,0.0,2,False,100.0,True
15730,1.9,4.3,5.0,1.0,Astapor,Android,2014-01-08,0.0,1,False,75.0,True
15731,6.81,5.0,1.0,1.0,Winterfell,iPhone,2014-01-11,0.0,1,False,0.0,True
15732,5.83,4.3,4.1,1.0,Winterfell,iPhone,2014-01-07,0.0,1,True,91.9,False
15733,11.11,5.0,5.0,1.0,Astapor,Android,2014-01-24,0.0,4,False,50.0,True
15734,3.96,4.7,4.7,1.04,Winterfell,iPhone,2014-01-18,14.3,2,True,28.6,False
15735,3.74,4.8,4.2,1.0,Winterfell,iPhone,2014-01-11,0.0,5,False,40.9,False
15736,16.93,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-26,0.0,2,False,0.0,True
15737,2.42,5.0,5.0,1.08,Astapor,iPhone,2014-01-26,33.3,6,False,66.7,True
15738,8.75,5.0,5.0,1.0,King's Landing,Android,2014-01-05,0.0,0,False,0.0,True
15739,17.95,5.0,4.0,1.0,Winterfell,Android,2014-01-06,0.0,1,False,100.0,True
15740,1.96,4.7,4.7,1.22,Astapor,iPhone,2014-01-28,26.0,16,True,88.0,True
15741,4.13,5.0,3.0,1.0,King's Landing,Android,2014-01-31,0.0,2,True,0.0,False
15742,2.19,5.0,5.0,1.38,Winterfell,iPhone,2014-01-25,50.0,1,False,0.0,False
15743,6.8,4.7,4.5878767711240345,1.0,Winterfell,iPhone,2014-01-21,0.0,0,False,100.0,False
15744,6.13,5.0,5.0,1.0,Winterfell,iPhone,2014-01-26,0.0,2,True,66.7,False
15745,1.91,4.4,4.8,1.04,Winterfell,iPhone,2014-01-10,3.5,33,True,73.3,False
15746,4.67,4.9,4.7,1.26,Winterfell,iPhone,2014-01-08,30.0,2,False,73.3,False
15747,0.07,3.0,5.0,1.0,Winterfell,Android,2014-01-30,0.0,0,False,0.0,True
15748,3.42,4.5,5.0,1.38,Astapor,iPhone,2014-01-13,50.0,2,False,100.0,True
15749,10.91,5.0,4.5,1.0,Winterfell,iPhone,2014-01-31,0.0,0,True,55.6,False
15750,7.14,4.9,5.0,1.0,Astapor,iPhone,2014-01-11,0.0,1,False,75.0,False
15751,1.91,4.7,4.5,1.0,Winterfell,Android,2014-01-25,0.0,0,False,71.4,False
15752,3.5,5.0,5.0,1.0,Winterfell,Android,2014-01-12,0.0,2,True,100.0,True
15753,2.07,5.0,4.7,1.0,Astapor,iPhone,2014-01-19,0.0,1,True,100.0,False
15754,15.98,5.0,4.0,1.0,Winterfell,Android,2014-01-11,0.0,1,False,0.0,True
15755,11.22,5.0,5.0,1.0,Winterfell,iPhone,2014-01-29,0.0,1,True,100.0,True
15756,2.33,4.777405824155943,4.601926905774034,1.75,King's Landing,iPhone,2014-01-23,100.0,0,True,100.0,False
15757,2.89,4.7,4.9,1.11,King's Landing,iPhone,2014-01-25,16.7,1,False,47.2,False
15758,4.07,5.0,4.0,2.5,Winterfell,iPhone,2014-01-01,100.0,0,False,0.0,True
15759,8.31,4.6,5.0,1.0,Winterfell,iPhone,2014-01-31,0.0,2,False,100.0,False
15760,4.44,5.0,4.4,1.0,King's Landing,iPhone,2014-01-11,0.0,4,False,85.7,False
15761,3.16,4.777405824155943,4.601926905774034,1.0,Winterfell,Android,2014-01-12,0.0,0,True,0.0,True
15762,6.54,5.0,3.5,1.08,Astapor,iPhone,2014-01-11,33.3,1,False,66.7,False
15763,1.6,4.4,5.0,1.12,Astapor,iPhone,2014-01-29,23.5,3,False,41.2,False
15764,3.96,4.9,5.0,1.22,Astapor,iPhone,2014-01-23,25.0,1,False,100.0,False
15767,3.17,4.9,4.8,1.02,Astapor,Android,2014-01-24,6.7,2,True,40.0,False
15768,2.31,4.6,4.8,1.03,Winterfell,iPhone,2014-01-08,2.2,15,True,93.4,False
15769,2.61,4.8,4.9,1.08,King's Landing,iPhone,2014-01-29,8.0,37,True,59.3,False
15770,6.25,5.0,4.8,1.0,Astapor,iPhone,2014-01-17,0.0,2,False,50.0,True
15771,3.01,5.0,3.8,1.32,King's Landing,iPhone,2014-01-21,42.9,0,False,71.4,False
15772,4.6,4.8,4.8,1.11,Astapor,iPhone,2014-01-09,7.1,5,True,100.0,False
15773,3.7,4.8,4.5,1.0,Winterfell,iPhone,2014-01-07,0.0,3,False,50.0,True
15774,5.11,4.6,4.2,1.05,Winterfell,Android,2014-01-06,1.5,9,False,64.2,True
15775,4.52,4.5,4.6,1.11,Winterfell,iPhone,2014-01-11,6.7,4,True,93.3,False
15776,3.5,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-17,0.0,0,True,0.0,False
15777,2.21,4.5,5.0,1.0,Astapor,iPhone,2014-01-04,0.0,0,False,0.0,True
15778,4.57,5.0,4.3,1.0,Winterfell,Android,2014-01-15,0.0,2,False,100.0,False
15779,14.89,5.0,5.0,1.0,King's Landing,Android,2014-01-11,0.0,0,False,100.0,False
15780,1.28,5.0,4.642330559853267,1.25,King's Landing,iPhone,2014-01-25,100.0,0,False,100.0,False
15781,2.2,5.0,5.0,1.38,King's Landing,iPhone,2014-01-19,50.0,0,False,100.0,False
15782,4.8,4.8,4.3,1.0,King's Landing,iPhone,2014-01-27,0.0,0,False,40.0,False
15783,3.81,4.8,4.6,1.12,Winterfell,iPhone,2014-01-11,14.1,12,False,55.1,False
15784,2.73,5.0,5.0,1.0,Astapor,iPhone,2014-01-20,0.0,2,False,100.0,False
15785,4.68,4.0,3.9,1.0,Winterfell,Android,2014-01-11,0.0,8,False,30.0,True
15786,1.98,5.0,5.0,1.0,Winterfell,iPhone,2014-01-11,0.0,0,True,0.0,False
15787,2.6,4.9,4.9,1.0,King's Landing,iPhone,2014-01-12,0.0,5,False,78.6,False
15788,2.8,5.0,4.0,1.0,King's Landing,iPhone,2014-01-13,0.0,1,True,0.0,False
15789,15.88,5.0,5.0,1.0,Winterfell,iPhone,2014-01-11,0.0,1,False,0.0,True
15790,2.47,5.0,5.0,1.0,Winterfell,iPhone,2014-01-18,0.0,1,False,0.0,True
15791,1.9,5.0,5.0,1.0,King's Landing,iPhone,2014-01-01,0.0,0,False,0.0,False
15792,7.41,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-17,0.0,0,True,100.0,False
15793,4.91,4.8,4.3,1.14,Winterfell,iPhone,2014-01-29,13.8,9,False,62.1,False
15794,2.8,4.5,4.0,1.02,Astapor,Android,2014-01-26,3.0,11,True,74.2,False
15795,10.24,4.6,4.8,1.0,Winterfell,iPhone,2014-01-18,0.0,5,True,90.3,False
15796,4.03,4.4,3.8,1.0,Winterfell,iPhone,2014-01-26,0.0,8,True,28.6,False
15797,1.76,3.0,3.0,1.0,Astapor,Android,2014-01-16,0.0,1,False,100.0,True
15798,3.65,4.8,3.9,1.0,Winterfell,iPhone,2014-01-06,0.0,0,False,87.5,True
15799,4.09,5.0,5.0,1.0,Winterfell,iPhone,2014-01-27,0.0,5,True,100.0,True
15800,1.54,5.0,4.642330559853267,1.0,King's Landing,iPhone,2014-01-06,0.0,0,False,100.0,False
15801,36.34,4.822815378036292,5.0,1.0,Astapor,Android,2014-01-24,0.0,1,False,100.0,True
15802,2.19,5.0,5.0,1.0,Astapor,Android,2014-01-04,0.0,0,False,0.0,False
15803,5.56,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-11,0.0,1,False,0.0,True
15804,5.85,4.7,5.0,1.0,Winterfell,iPhone,2014-01-09,0.0,3,True,100.0,False
15805,4.71,4.8,4.0,1.0,Winterfell,iPhone,2014-01-18,0.0,2,False,25.0,False
15806,5.0,4.7,5.0,1.0,Winterfell,Android,2014-01-19,0.0,3,False,33.3,True
15807,13.58,5.0,5.0,1.0,King's Landing,iPhone,2014-01-26,0.0,0,True,0.0,False
15808,1.01,5.0,5.0,1.0,Winterfell,Android,2014-01-06,0.0,0,True,100.0,True
15809,6.89,4.6,4.1,1.0,Winterfell,iPhone,2014-01-27,0.0,23,False,79.2,False
15810,0.94,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-11,0.0,0,False,0.0,True
15811,6.73,5.0,4.7,1.04,King's Landing,iPhone,2014-01-22,16.7,0,True,16.7,False
15812,5.01,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-16,0.0,0,True,100.0,False
15813,2.91,4.7,5.0,1.0,Astapor,Android,2014-01-27,0.0,1,False,33.3,False
15814,2.32,4.7,4.7,1.31,King's Landing,iPhone,2014-01-19,40.7,7,False,29.6,False
15815,2.97,4.8,4.2,1.04,King's Landing,iPhone,2014-01-31,12.5,0,True,75.0,False
15816,5.89,5.0,4.5,1.5,Astapor,iPhone,2014-01-11,50.0,1,True,0.0,True
15817,2.24,5.0,3.0,1.25,King's Landing,iPhone,2014-01-26,100.0,1,False,0.0,True
15818,7.07,5.0,5.0,1.0,Winterfell,iPhone,2014-01-01,0.0,0,False,100.0,True
15819,2.0,5.0,4.3,1.0,Astapor,Android,2014-01-29,0.0,7,False,100.0,True
15820,2.74,3.0,5.0,1.0,Astapor,Android,2014-01-10,0.0,0,False,0.0,False
15821,18.06,5.0,5.0,1.0,Winterfell,iPhone,2014-01-13,0.0,0,False,100.0,True
15822,1.95,4.5,3.9,1.0,Winterfell,iPhone,2014-01-26,0.0,20,False,82.8,False
15823,4.18,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-03,0.0,3,False,25.0,False
15824,1.85,4.8,5.0,1.5,Astapor,Android,2014-01-11,100.0,2,False,50.0,True
15825,3.23,5.0,4.0,2.63,Winterfell,Android,2014-01-18,100.0,1,False,0.0,True
15826,4.46,5.0,5.0,1.0,Astapor,Android,2014-01-11,0.0,0,False,0.0,True
15827,5.41,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-25,0.0,1,True,50.0,False
15828,2.11,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-11,0.0,1,True,0.0,True
15829,11.72,5.0,3.0,1.0,Astapor,Android,2014-01-02,0.0,1,False,100.0,True
15830,1.63,5.0,4.642330559853267,1.0,King's Landing,iPhone,2014-01-11,0.0,0,True,50.0,False
15831,15.2,5.0,5.0,1.0,King's Landing,iPhone,2014-01-29,0.0,2,False,100.0,False
15832,26.58,4.5,4.551574245304546,1.0,Winterfell,iPhone,2014-01-19,0.0,2,False,50.0,True
15833,4.33,5.0,5.0,1.0,Astapor,iPhone,2014-01-18,0.0,1,False,0.0,True
15834,3.09,5.0,5.0,1.0,Astapor,iPhone,2014-01-22,0.0,2,False,100.0,True
15835,2.58,4.7,4.5878767711240345,1.33,Winterfell,iPhone,2014-01-13,33.3,1,False,66.7,False
15836,6.39,5.0,4.9,1.08,King's Landing,iPhone,2014-01-30,12.5,6,True,60.0,False
15837,1.6,5.0,3.0,1.38,King's Landing,Android,2014-01-19,50.0,2,True,0.0,True
15838,3.54,5.0,5.0,1.0,Astapor,iPhone,2014-01-27,0.0,1,False,50.0,True
15839,9.25,5.0,5.0,1.0,Astapor,iPhone,2014-01-01,0.0,0,True,50.0,True
15840,1.19,5.0,5.0,1.0,Winterfell,Android,2014-01-25,0.0,1,True,0.0,True
15841,4.35,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-26,0.0,0,False,100.0,False
15842,3.97,4.3,3.0,1.09,Winterfell,iPhone,2014-01-25,9.8,4,False,41.5,False
15843,2.3,4.7,4.8,1.0,Winterfell,iPhone,2014-01-02,0.0,2,False,63.2,False
15844,8.29,4.5,4.8,1.12,Winterfell,iPhone,2014-01-17,19.0,1,False,33.3,False
15845,1.07,5.0,5.0,1.0,King's Landing,iPhone,2014-01-25,0.0,1,True,0.0,True
